image_path,label,class_name,filename,extension,width,height
test/invoice/2063591302.tif,2,invoice,2063591302.tif,.tif,763,1000
test/memo/04237893.tif,4,memo,04237893.tif,.tif,768,1000
test/budget/tcal0248483_8494.tif,0,budget,tcal0248483_8494.tif,.tif,754,1000
test/budget/11004012.tif,0,budget,11004012.tif,.tif,776,1000
test/letter/503892473.tif,3,letter,503892473.tif,.tif,773,1000
test/specification/2057405918_2057405923.tif,5,specification,2057405918_2057405923.tif,.tif,780,1000
test/memo/0000542588.tif,4,memo,0000542588.tif,.tif,762,1000
test/budget/tob07918.38.tif,0,budget,tob07918.38.tif,.tif,789,1000
test/memo/2071181211_1212.tif,4,memo,2071181211_1212.tif,.tif,754,1000
test/budget/2015068172_2015068173.tif,0,budget,2015068172_2015068173.tif,.tif,777,1000
test/invoice/2026426189.tif,2,invoice,2026426189.tif,.tif,777,1000
test/budget/2049431455.tif,0,budget,2049431455.tif,.tif,781,1000
test/invoice/0001240641.tif,2,invoice,0001240641.tif,.tif,762,1000
test/specification/2031305155.tif,5,specification,2031305155.tif,.tif,777,1000
test/memo/2050870960.tif,4,memo,2050870960.tif,.tif,775,1000
test/memo/2000755318_2000755320.tif,4,memo,2000755318_2000755320.tif,.tif,777,1000
test/budget/83312346.tif,0,budget,83312346.tif,.tif,802,1000
test/specification/2054096246_2054096249.tif,5,specification,2054096246_2054096249.tif,.tif,852,1000
test/budget/0000079568.tif,0,budget,0000079568.tif,.tif,762,1000
test/letter/2078708566.tif,3,letter,2078708566.tif,.tif,754,1000
test/invoice/91514947.tif,2,invoice,91514947.tif,.tif,787,1000
test/memo/0000386027.tif,4,memo,0000386027.tif,.tif,762,1000
test/invoice/0001140968.tif,2,invoice,0001140968.tif,.tif,762,1000
test/form/88550361.tif,1,form,88550361.tif,.tif,754,1000
test/invoice/91512770.tif,2,invoice,91512770.tif,.tif,785,1000
test/memo/0012213935.tif,4,memo,0012213935.tif,.tif,771,1000
test/budget/tob07125.82.tif,0,budget,tob07125.82.tif,.tif,790,1000
test/specification/2069738659.tif,5,specification,2069738659.tif,.tif,754,1000
test/memo/1003535012_1003535013.tif,4,memo,1003535012_1003535013.tif,.tif,777,1000
test/specification/2069714278.tif,5,specification,2069714278.tif,.tif,754,1000
test/letter/506598994_506598996.tif,3,letter,506598994_506598996.tif,.tif,801,1000
test/form/01185834_01185844.tif,1,form,01185834_01185844.tif,.tif,774,1000
test/form/2062454779.tif,1,form,2062454779.tif,.tif,791,1000
test/memo/2041724145.tif,4,memo,2041724145.tif,.tif,830,1000
test/letter/528756347+-6347.tif,3,letter,528756347+-6347.tif,.tif,754,1000
test/budget/94582202_94582210.tif,0,budget,94582202_94582210.tif,.tif,760,1000
test/form/518511324+-1329.tif,1,form,518511324+-1329.tif,.tif,754,1000
test/form/506374649.tif,1,form,506374649.tif,.tif,786,1000
test/letter/2077203932.tif,3,letter,2077203932.tif,.tif,754,1000
test/letter/0012184428.tif,3,letter,0012184428.tif,.tif,762,1000
test/budget/86015007.tif,0,budget,86015007.tif,.tif,778,1000
test/budget/00000334.tif,0,budget,00000334.tif,.tif,772,1000
test/memo/0001172931.tif,4,memo,0001172931.tif,.tif,762,1000
test/specification/2031322177.tif,5,specification,2031322177.tif,.tif,777,1000
test/letter/11299161.tif,3,letter,11299161.tif,.tif,771,1000
test/memo/10390232_10390233.tif,4,memo,10390232_10390233.tif,.tif,772,1000
test/memo/0060163451.tif,4,memo,0060163451.tif,.tif,762,1000
test/budget/2050031372.tif,0,budget,2050031372.tif,.tif,754,1000
test/form/98107872_7873.tif,1,form,98107872_7873.tif,.tif,754,1000
test/form/2029055905.tif,1,form,2029055905.tif,.tif,780,1000
test/budget/83373860_3862.tif,0,budget,83373860_3862.tif,.tif,754,1000
test/invoice/2077000179_0180.tif,2,invoice,2077000179_0180.tif,.tif,754,1000
test/memo/dun00222.79.tif,4,memo,dun00222.79.tif,.tif,778,1000
test/specification/2031316288.tif,5,specification,2031316288.tif,.tif,770,1000
test/memo/2057362038_2057362039.tif,4,memo,2057362038_2057362039.tif,.tif,783,1000
test/invoice/92679711.tif,2,invoice,92679711.tif,.tif,778,1000
test/letter/50164389-4389.tif,3,letter,50164389-4389.tif,.tif,754,1000
test/budget/2041729244.tif,0,budget,2041729244.tif,.tif,774,1000
test/invoice/89001134.tif,2,invoice,89001134.tif,.tif,754,1000
test/specification/2031308517.tif,5,specification,2031308517.tif,.tif,777,1000
test/invoice/11315984.tif,2,invoice,11315984.tif,.tif,771,1000
test/form/2051115594.tif,1,form,2051115594.tif,.tif,801,1000
test/letter/2023913921.tif,3,letter,2023913921.tif,.tif,777,1000
test/memo/2051246855.tif,4,memo,2051246855.tif,.tif,776,1000
test/invoice/2028701890.tif,2,invoice,2028701890.tif,.tif,777,1000
test/budget/96582319_2320.tif,0,budget,96582319_2320.tif,.tif,754,1000
test/memo/96310720.tif,4,memo,96310720.tif,.tif,754,1000
test/budget/2077404654.tif,0,budget,2077404654.tif,.tif,754,1000
test/budget/09005387.tif,0,budget,09005387.tif,.tif,776,1000
test/invoice/2071355675.tif,2,invoice,2071355675.tif,.tif,754,1000
test/letter/509719943+-9944.tif,3,letter,509719943+-9944.tif,.tif,754,1000
test/invoice/91557918.tif,2,invoice,91557918.tif,.tif,788,1000
test/specification/2031318389.tif,5,specification,2031318389.tif,.tif,777,1000
test/form/2074705012.tif,1,form,2074705012.tif,.tif,754,1000
test/form/2084113305.tif,1,form,2084113305.tif,.tif,754,1000
test/specification/0001460408.tif,5,specification,0001460408.tif,.tif,762,1000
test/specification/2069717496.tif,5,specification,2069717496.tif,.tif,754,1000
test/invoice/2077867949_7950.tif,2,invoice,2077867949_7950.tif,.tif,754,1000
test/invoice/2020155216.tif,2,invoice,2020155216.tif,.tif,777,1000
test/letter/517188816.tif,3,letter,517188816.tif,.tif,781,1000
test/letter/tob13108.13.tif,3,letter,tob13108.13.tif,.tif,776,1000
test/budget/ti17460291_0296.tif,0,budget,ti17460291_0296.tif,.tif,754,1000
test/invoice/518498526+-8530.tif,2,invoice,518498526+-8530.tif,.tif,754,1000
test/specification/2031320549.tif,5,specification,2031320549.tif,.tif,778,1000
test/specification/508029152.tif,5,specification,508029152.tif,.tif,773,1000
test/memo/0011919356.tif,4,memo,0011919356.tif,.tif,762,1000
test/form/2026417536.tif,1,form,2026417536.tif,.tif,792,1000
test/memo/2045612395_2045612397.tif,4,memo,2045612395_2045612397.tif,.tif,812,1000
test/budget/2041371651_2041371652.tif,0,budget,2041371651_2041371652.tif,.tif,791,1000
test/memo/0001174993.tif,4,memo,0001174993.tif,.tif,762,1000
test/budget/91946202.tif,0,budget,91946202.tif,.tif,802,1000
test/budget/2040148369.tif,0,budget,2040148369.tif,.tif,773,1000
test/specification/0000053921.tif,5,specification,0000053921.tif,.tif,762,1000
test/letter/500540601.tif,3,letter,500540601.tif,.tif,788,1000
test/budget/2040791870.tif,0,budget,2040791870.tif,.tif,777,1000
test/budget/0000400173.tif,0,budget,0000400173.tif,.tif,762,1000
test/budget/2041585557_2041585558.tif,0,budget,2041585557_2041585558.tif,.tif,846,1000
test/specification/523449421+-9422.tif,5,specification,523449421+-9422.tif,.tif,754,1000
test/specification/505441331_505441338.tif,5,specification,505441331_505441338.tif,.tif,792,1000
test/memo/0000349120.tif,4,memo,0000349120.tif,.tif,762,1000
test/form/2026224810.tif,1,form,2026224810.tif,.tif,777,1000
test/invoice/91814706.tif,2,invoice,91814706.tif,.tif,777,1000
test/budget/04002697.tif,0,budget,04002697.tif,.tif,778,1000
test/specification/504568504.tif,5,specification,504568504.tif,.tif,766,1000
test/budget/tob07118.38.tif,0,budget,tob07118.38.tif,.tif,789,1000
test/invoice/2070321274.tif,2,invoice,2070321274.tif,.tif,754,1000
test/invoice/2030169757.tif,2,invoice,2030169757.tif,.tif,763,1000
test/invoice/2063579077.tif,2,invoice,2063579077.tif,.tif,777,1000
test/letter/509045703_509045711.tif,3,letter,509045703_509045711.tif,.tif,784,1000
test/letter/2023086468.tif,3,letter,2023086468.tif,.tif,777,1000
test/letter/518770818+-0823.tif,3,letter,518770818+-0823.tif,.tif,754,1000
test/specification/504543437.tif,5,specification,504543437.tif,.tif,776,1000
test/letter/96184957_4958.tif,3,letter,96184957_4958.tif,.tif,754,1000
test/invoice/80702169.tif,2,invoice,80702169.tif,.tif,754,1000
test/budget/2040798934.tif,0,budget,2040798934.tif,.tif,783,1000
test/budget/tnwl0003858.tif,0,budget,tnwl0003858.tif,.tif,754,1000
test/letter/500113243+-3243.tif,3,letter,500113243+-3243.tif,.tif,754,1000
test/specification/511023505_511023506.tif,5,specification,511023505_511023506.tif,.tif,778,1000
test/memo/2056957860.tif,4,memo,2056957860.tif,.tif,754,1000
test/memo/1005122535.tif,4,memo,1005122535.tif,.tif,777,1000
test/budget/2045492166_2045492167.tif,0,budget,2045492166_2045492167.tif,.tif,783,1000
test/form/2505953300_3302.tif,1,form,2505953300_3302.tif,.tif,754,1000
test/letter/2073472934.tif,3,letter,2073472934.tif,.tif,754,1000
test/form/86251005.tif,1,form,86251005.tif,.tif,754,1000
test/form/2051984537.tif,1,form,2051984537.tif,.tif,754,1000
test/form/2083175863.tif,1,form,2083175863.tif,.tif,754,1000
test/form/522980579+-0585.tif,1,form,522980579+-0585.tif,.tif,754,1000
test/invoice/2501374026_2501374027.tif,2,invoice,2501374026_2501374027.tif,.tif,783,1000
test/form/2084346097.tif,1,form,2084346097.tif,.tif,754,1000
test/budget/0000507160.tif,0,budget,0000507160.tif,.tif,771,1000
test/letter/507744896_507744898.tif,3,letter,507744896_507744898.tif,.tif,782,1000
test/budget/2063288035_8038.tif,0,budget,2063288035_8038.tif,.tif,754,1000
test/specification/2053445836.tif,5,specification,2053445836.tif,.tif,776,1000
test/budget/2040765785.tif,0,budget,2040765785.tif,.tif,772,1000
test/specification/2069731711.tif,5,specification,2069731711.tif,.tif,754,1000
test/budget/2049431459.tif,0,budget,2049431459.tif,.tif,783,1000
test/letter/0000107738.tif,3,letter,0000107738.tif,.tif,762,1000
test/form/2056600056.tif,1,form,2056600056.tif,.tif,786,1000
test/specification/2031298796.tif,5,specification,2031298796.tif,.tif,773,1000
test/specification/2057677834.tif,5,specification,2057677834.tif,.tif,787,1000
test/letter/96582836.tif,3,letter,96582836.tif,.tif,754,1000
test/invoice/98776481.tif,2,invoice,98776481.tif,.tif,754,1000
test/letter/1000302237.tif,3,letter,1000302237.tif,.tif,777,1000
test/memo/82912524_2535.tif,4,memo,82912524_2535.tif,.tif,754,1000
test/budget/82589021.tif,0,budget,82589021.tif,.tif,754,1000
test/invoice/0000037007.tif,2,invoice,0000037007.tif,.tif,762,1000
test/invoice/89000087.tif,2,invoice,89000087.tif,.tif,754,1000
test/invoice/513266741.tif,2,invoice,513266741.tif,.tif,783,1000
test/form/89617236.tif,1,form,89617236.tif,.tif,802,1000
test/letter/526317813+-7814.tif,3,letter,526317813+-7814.tif,.tif,754,1000
test/budget/ti31689070.tif,0,budget,ti31689070.tif,.tif,754,1000
test/form/2084614605_4606.tif,1,form,2084614605_4606.tif,.tif,754,1000
test/specification/2069729241.tif,5,specification,2069729241.tif,.tif,754,1000
test/specification/512947285_512947304.tif,5,specification,512947285_512947304.tif,.tif,774,1000
test/specification/2031321750.tif,5,specification,2031321750.tif,.tif,777,1000
test/invoice/1000047721.tif,2,invoice,1000047721.tif,.tif,777,1000
test/invoice/83095710.tif,2,invoice,83095710.tif,.tif,754,1000
test/specification/2053444114.tif,5,specification,2053444114.tif,.tif,777,1000
test/specification/2031322390.tif,5,specification,2031322390.tif,.tif,778,1000
test/letter/2021016028.tif,3,letter,2021016028.tif,.tif,777,1000
test/letter/0011972261.tif,3,letter,0011972261.tif,.tif,762,1000
test/memo/0000165280.tif,4,memo,0000165280.tif,.tif,771,1000
test/budget/tnwl0038290.tif,0,budget,tnwl0038290.tif,.tif,754,1000
test/form/2072937640.tif,1,form,2072937640.tif,.tif,754,1000
test/memo/0000137069.tif,4,memo,0000137069.tif,.tif,762,1000
test/budget/94008124_94008134.tif,0,budget,94008124_94008134.tif,.tif,788,1000
test/letter/1003868542_8543.tif,3,letter,1003868542_8543.tif,.tif,754,1000
test/memo/50650909-0909.tif,4,memo,50650909-0909.tif,.tif,754,1000
test/specification/2051555298_2051555299.tif,5,specification,2051555298_2051555299.tif,.tif,782,1000
test/memo/96660534.tif,4,memo,96660534.tif,.tif,754,1000
test/memo/2048625212.tif,4,memo,2048625212.tif,.tif,781,1000
test/invoice/89293233.tif,2,invoice,89293233.tif,.tif,754,1000
test/specification/504808263+-8276.tif,5,specification,504808263+-8276.tif,.tif,754,1000
test/form/2029178883_8884.tif,1,form,2029178883_8884.tif,.tif,754,1000
test/specification/2056976735_2056976738.tif,5,specification,2056976735_2056976738.tif,.tif,762,1000
test/letter/2065418512.tif,3,letter,2065418512.tif,.tif,754,1000
test/specification/2051519898_2051519901.tif,5,specification,2051519898_2051519901.tif,.tif,830,1000
test/letter/2082847174_7175.tif,3,letter,2082847174_7175.tif,.tif,754,1000
test/memo/2080192488_2489.tif,4,memo,2080192488_2489.tif,.tif,754,1000
test/memo/2040204381.tif,4,memo,2040204381.tif,.tif,768,1000
test/invoice/CTRCONTRACTS005921-5.tif,2,invoice,CTRCONTRACTS005921-5.tif,.tif,754,1000
test/budget/2050258544_8546.tif,0,budget,2050258544_8546.tif,.tif,754,1000
test/letter/50486474-6474.tif,3,letter,50486474-6474.tif,.tif,754,1000
test/budget/2040649871.tif,0,budget,2040649871.tif,.tif,785,1000
test/invoice/2040756635.tif,2,invoice,2040756635.tif,.tif,754,1000
test/letter/10407917.tif,3,letter,10407917.tif,.tif,772,1000
test/form/2050883044.tif,1,form,2050883044.tif,.tif,754,1000
test/specification/509113825+-3831.tif,5,specification,509113825+-3831.tif,.tif,754,1000
test/invoice/2056975614.tif,2,invoice,2056975614.tif,.tif,782,1000
test/memo/2024230136.tif,4,memo,2024230136.tif,.tif,777,1000
test/form/2029107438.tif,1,form,2029107438.tif,.tif,777,1000
test/budget/ti14580264.tif,0,budget,ti14580264.tif,.tif,754,1000
test/specification/2031323046.tif,5,specification,2031323046.tif,.tif,777,1000
test/form/95968365_8368.tif,1,form,95968365_8368.tif,.tif,754,1000
test/letter/50002509.tif,3,letter,50002509.tif,.tif,796,1000
test/invoice/2024525606.tif,2,invoice,2024525606.tif,.tif,777,1000
test/form/2074402561_2562.tif,1,form,2074402561_2562.tif,.tif,754,1000
test/invoice/2063162451_2452.tif,2,invoice,2063162451_2452.tif,.tif,754,1000
test/letter/2073625909.tif,3,letter,2073625909.tif,.tif,754,1000
test/memo/82916567.tif,4,memo,82916567.tif,.tif,779,1000
test/budget/2023856350.tif,0,budget,2023856350.tif,.tif,777,1000
test/letter/2048650744_2048650747.tif,3,letter,2048650744_2048650747.tif,.tif,789,1000
test/letter/513273814_513273821.tif,3,letter,513273814_513273821.tif,.tif,778,1000
test/form/2028436248.tif,1,form,2028436248.tif,.tif,777,1000
test/budget/83671664.tif,0,budget,83671664.tif,.tif,754,1000
test/budget/94005174.tif,0,budget,94005174.tif,.tif,777,1000
test/letter/00619709_00619710.tif,3,letter,00619709_00619710.tif,.tif,767,1000
test/specification/2057658634.tif,5,specification,2057658634.tif,.tif,875,1000
test/budget/0000405607.tif,0,budget,0000405607.tif,.tif,762,1000
test/form/2054537343.tif,1,form,2054537343.tif,.tif,778,1000
test/form/2078288879.tif,1,form,2078288879.tif,.tif,754,1000
test/memo/0060179474.tif,4,memo,0060179474.tif,.tif,762,1000
test/memo/0000076712.tif,4,memo,0000076712.tif,.tif,762,1000
test/specification/2053440589.tif,5,specification,2053440589.tif,.tif,785,1000
test/memo/0060244274.tif,4,memo,0060244274.tif,.tif,762,1000
test/specification/2069733473.tif,5,specification,2069733473.tif,.tif,754,1000
test/form/2050683989.tif,1,form,2050683989.tif,.tif,611,1000
test/memo/0071009453.tif,4,memo,0071009453.tif,.tif,762,1000
test/letter/87705425.tif,3,letter,87705425.tif,.tif,782,1000
test/budget/2041375211_2041375217.tif,0,budget,2041375211_2041375217.tif,.tif,785,1000
test/budget/96652851_2852.tif,0,budget,96652851_2852.tif,.tif,754,1000
test/letter/504866904.tif,3,letter,504866904.tif,.tif,793,1000
test/invoice/2028728533.tif,2,invoice,2028728533.tif,.tif,777,1000
test/memo/2023105839.tif,4,memo,2023105839.tif,.tif,777,1000
test/letter/2501769509.tif,3,letter,2501769509.tif,.tif,754,1000
test/specification/2031318059.tif,5,specification,2031318059.tif,.tif,777,1000
test/form/2071163720.tif,1,form,2071163720.tif,.tif,754,1000
test/memo/0001227996.tif,4,memo,0001227996.tif,.tif,762,1000
test/memo/2051992044_2051992046.tif,4,memo,2051992044_2051992046.tif,.tif,799,1000
test/invoice/507771768_507771770.tif,2,invoice,507771768_507771770.tif,.tif,778,1000
test/budget/tob02415.66_tob02415.67.tif,0,budget,tob02415.66_tob02415.67.tif,.tif,771,1000
test/invoice/0011654353.tif,2,invoice,0011654353.tif,.tif,762,1000
test/specification/503418729+-8729.tif,5,specification,503418729+-8729.tif,.tif,754,1000
test/letter/508330972_508330974.tif,3,letter,508330972_508330974.tif,.tif,778,1000
test/memo/01182944.tif,4,memo,01182944.tif,.tif,767,1000
test/memo/2023078653.tif,4,memo,2023078653.tif,.tif,777,1000
test/form/99488431.tif,1,form,99488431.tif,.tif,802,1000
test/memo/0012266838.tif,4,memo,0012266838.tif,.tif,780,1000
test/memo/1001867274.tif,4,memo,1001867274.tif,.tif,777,1000
test/invoice/2063321225.tif,2,invoice,2063321225.tif,.tif,754,1000
test/form/2069582710.tif,1,form,2069582710.tif,.tif,754,1000
test/budget/91891409.tif,0,budget,91891409.tif,.tif,802,1000
test/specification/2069718093.tif,5,specification,2069718093.tif,.tif,754,1000
test/invoice/97072228.tif,2,invoice,97072228.tif,.tif,754,1000
test/invoice/ti17120999.tif,2,invoice,ti17120999.tif,.tif,754,1000
test/budget/2045079925.tif,0,budget,2045079925.tif,.tif,775,1000
test/invoice/95824480.tif,2,invoice,95824480.tif,.tif,754,1000
test/memo/2062539428_9434.tif,4,memo,2062539428_9434.tif,.tif,754,1000
test/budget/11008332.tif,0,budget,11008332.tif,.tif,785,1000
test/memo/11331092.tif,4,memo,11331092.tif,.tif,771,1000
test/letter/2072981028.tif,3,letter,2072981028.tif,.tif,754,1000
test/budget/94582078_94582082.tif,0,budget,94582078_94582082.tif,.tif,762,1000
test/memo/2048299322_2048299323.tif,4,memo,2048299322_2048299323.tif,.tif,786,1000
test/specification/2031312732.tif,5,specification,2031312732.tif,.tif,769,1000
test/memo/2073010466.tif,4,memo,2073010466.tif,.tif,754,1000
test/specification/2069710916.tif,5,specification,2069710916.tif,.tif,754,1000
test/budget/2058145032_2058145033.tif,0,budget,2058145032_2058145033.tif,.tif,790,1000
test/letter/85702948.tif,3,letter,85702948.tif,.tif,776,1000
test/budget/2045468201.tif,0,budget,2045468201.tif,.tif,797,1000
test/form/2031260068_2031260082.tif,1,form,2031260068_2031260082.tif,.tif,777,1000
test/letter/2000511788.tif,3,letter,2000511788.tif,.tif,788,1000
test/form/2072822511_2512.tif,1,form,2072822511_2512.tif,.tif,754,1000
test/budget/2040767768.tif,0,budget,2040767768.tif,.tif,765,1000
test/specification/508006012_508006014.tif,5,specification,508006012_508006014.tif,.tif,771,1000
test/memo/0060351139.tif,4,memo,0060351139.tif,.tif,762,1000
test/letter/522918957+-8958.tif,3,letter,522918957+-8958.tif,.tif,754,1000
test/specification/2031301639.tif,5,specification,2031301639.tif,.tif,778,1000
test/form/901996.tif,1,form,901996.tif,.tif,762,1000
test/form/520917283+-7283.tif,1,form,520917283+-7283.tif,.tif,754,1000
test/form/2028839099-a.tif,1,form,2028839099-a.tif,.tif,777,1000
test/specification/2051525601_2051525602.tif,5,specification,2051525601_2051525602.tif,.tif,776,1000
test/specification/2031311625.tif,5,specification,2031311625.tif,.tif,777,1000
test/invoice/2001213782.tif,2,invoice,2001213782.tif,.tif,777,1000
test/budget/tcal0467049.tif,0,budget,tcal0467049.tif,.tif,754,1000
test/memo/tim00314.70.tif,4,memo,tim00314.70.tif,.tif,781,1000
test/invoice/87147655.tif,2,invoice,87147655.tif,.tif,773,1000
test/memo/2065569461_9463.tif,4,memo,2065569461_9463.tif,.tif,754,1000
test/letter/516782314+-2314.tif,3,letter,516782314+-2314.tif,.tif,754,1000
test/budget/tob07919.65.tif,0,budget,tob07919.65.tif,.tif,790,1000
test/form/522722783+-2784.tif,1,form,522722783+-2784.tif,.tif,754,1000
test/specification/2051539923_2051539933.tif,5,specification,2051539923_2051539933.tif,.tif,776,1000
test/budget/87245134.tif,0,budget,87245134.tif,.tif,774,1000
test/letter/504929008_504929010.tif,3,letter,504929008_504929010.tif,.tif,771,1000
test/specification/505860411.tif,5,specification,505860411.tif,.tif,785,1000
test/letter/524549897+-9898.tif,3,letter,524549897+-9898.tif,.tif,754,1000
test/letter/514419774.tif,3,letter,514419774.tif,.tif,781,1000
test/specification/513094177_513094225.tif,5,specification,513094177_513094225.tif,.tif,813,1000
test/specification/0011571493.tif,5,specification,0011571493.tif,.tif,762,1000
test/budget/0000170242.tif,0,budget,0000170242.tif,.tif,762,1000
test/specification/2057413178_2057413179.tif,5,specification,2057413178_2057413179.tif,.tif,786,1000
test/memo/2059020308_2059020309.tif,4,memo,2059020308_2059020309.tif,.tif,773,1000
test/form/909680.tif,1,form,909680.tif,.tif,762,1000
test/memo/1003701580.tif,4,memo,1003701580.tif,.tif,777,1000
test/letter/0000197089.tif,3,letter,0000197089.tif,.tif,762,1000
test/letter/11275250.tif,3,letter,11275250.tif,.tif,771,1000
test/form/83613529.tif,1,form,83613529.tif,.tif,754,1000
test/invoice/0060080760.tif,2,invoice,0060080760.tif,.tif,762,1000
test/invoice/93803877.tif,2,invoice,93803877.tif,.tif,754,1000
test/budget/tob07916.64.tif,0,budget,tob07916.64.tif,.tif,788,1000
test/form/505809031.tif,1,form,505809031.tif,.tif,782,1000
test/invoice/2024967939.tif,2,invoice,2024967939.tif,.tif,777,1000
test/specification/2057658345.tif,5,specification,2057658345.tif,.tif,873,1000
test/specification/2069734020.tif,5,specification,2069734020.tif,.tif,754,1000
test/specification/2057480458_2057480467.tif,5,specification,2057480458_2057480467.tif,.tif,788,1000
test/budget/18004961.tif,0,budget,18004961.tif,.tif,784,1000
test/form/2062443555.tif,1,form,2062443555.tif,.tif,754,1000
test/invoice/91506041.tif,2,invoice,91506041.tif,.tif,754,1000
test/budget/89707830.tif,0,budget,89707830.tif,.tif,802,1000
test/budget/03662338.tif,0,budget,03662338.tif,.tif,777,1000
test/specification/0011920252.tif,5,specification,0011920252.tif,.tif,762,1000
test/specification/2057412819_2057412822.tif,5,specification,2057412819_2057412822.tif,.tif,783,1000
test/form/2048461121.tif,1,form,2048461121.tif,.tif,769,1000
test/specification/2031316666.tif,5,specification,2031316666.tif,.tif,777,1000
test/form/2065019951.tif,1,form,2065019951.tif,.tif,754,1000
test/memo/30043262.tif,4,memo,30043262.tif,.tif,762,1000
test/form/2043631067.tif,1,form,2043631067.tif,.tif,848,1000
test/memo/2073443879_3882.tif,4,memo,2073443879_3882.tif,.tif,754,1000
test/budget/0000542782.tif,0,budget,0000542782.tif,.tif,762,1000
test/form/525261689+-1690.tif,1,form,525261689+-1690.tif,.tif,754,1000
test/specification/2031322152.tif,5,specification,2031322152.tif,.tif,778,1000
test/invoice/2072484129.tif,2,invoice,2072484129.tif,.tif,754,1000
test/form/524115035+-5035.tif,1,form,524115035+-5035.tif,.tif,754,1000
test/invoice/80211487.tif,2,invoice,80211487.tif,.tif,771,1000
test/budget/2041738473.tif,0,budget,2041738473.tif,.tif,773,1000
test/invoice/86016272.tif,2,invoice,86016272.tif,.tif,782,1000
test/budget/2015055980_2015055985.tif,0,budget,2015055980_2015055985.tif,.tif,777,1000
test/memo/2031027724.tif,4,memo,2031027724.tif,.tif,765,1000
test/form/2043460294-a_2043460294-b.tif,1,form,2043460294-a_2043460294-b.tif,.tif,785,1000
test/budget/24013201.tif,0,budget,24013201.tif,.tif,777,1000
test/letter/504834554_504834555.tif,3,letter,504834554_504834555.tif,.tif,783,1000
test/budget/ti14862487.tif,0,budget,ti14862487.tif,.tif,754,1000
test/letter/501544861.tif,3,letter,501544861.tif,.tif,788,1000
test/letter/514790163.tif,3,letter,514790163.tif,.tif,776,1000
test/budget/2041374377.tif,0,budget,2041374377.tif,.tif,790,1000
test/form/2501336721.tif,1,form,2501336721.tif,.tif,725,1000
test/form/2082424994.tif,1,form,2082424994.tif,.tif,754,1000
test/letter/505196113_505196115.tif,3,letter,505196113_505196115.tif,.tif,740,1000
test/budget/94008236.tif,0,budget,94008236.tif,.tif,782,1000
test/invoice/83094961.tif,2,invoice,83094961.tif,.tif,754,1000
test/letter/0000086328.tif,3,letter,0000086328.tif,.tif,762,1000
test/letter/524279261+-9264.tif,3,letter,524279261+-9264.tif,.tif,754,1000
test/invoice/91514715.tif,2,invoice,91514715.tif,.tif,787,1000
test/invoice/0001144226.tif,2,invoice,0001144226.tif,.tif,762,1000
test/budget/2041244082.tif,0,budget,2041244082.tif,.tif,823,1000
test/invoice/2050760246.tif,2,invoice,2050760246.tif,.tif,776,1000
test/form/522673574+-3575.tif,1,form,522673574+-3575.tif,.tif,754,1000
test/specification/0001431863.tif,5,specification,0001431863.tif,.tif,762,1000
test/form/2024474235.tif,1,form,2024474235.tif,.tif,777,1000
test/form/2063194769.tif,1,form,2063194769.tif,.tif,754,1000
test/budget/tob07126.68.tif,0,budget,tob07126.68.tif,.tif,788,1000
test/form/2072682793_2794.tif,1,form,2072682793_2794.tif,.tif,754,1000
test/form/2084093541.tif,1,form,2084093541.tif,.tif,754,1000
test/specification/513170783_513170784.tif,5,specification,513170783_513170784.tif,.tif,782,1000
test/letter/511204255+-4255.tif,3,letter,511204255+-4255.tif,.tif,754,1000
test/budget/2040964646_2040964671.tif,0,budget,2040964646_2040964671.tif,.tif,809,1000
test/form/2028699737.tif,1,form,2028699737.tif,.tif,777,1000
test/letter/522775901+-5902.tif,3,letter,522775901+-5902.tif,.tif,754,1000
test/form/2074827653.tif,1,form,2074827653.tif,.tif,754,1000
test/invoice/0001139723.tif,2,invoice,0001139723.tif,.tif,762,1000
test/budget/2010048676.tif,0,budget,2010048676.tif,.tif,777,1000
test/budget/2040961604.tif,0,budget,2040961604.tif,.tif,790,1000
test/budget/0000016545.tif,0,budget,0000016545.tif,.tif,771,1000
test/budget/tnwl0007433.tif,0,budget,tnwl0007433.tif,.tif,754,1000
test/memo/50464963-4965.tif,4,memo,50464963-4965.tif,.tif,754,1000
test/invoice/0060031771.tif,2,invoice,0060031771.tif,.tif,762,1000
test/letter/0000316305.tif,3,letter,0000316305.tif,.tif,762,1000
test/specification/0001454207.tif,5,specification,0001454207.tif,.tif,762,1000
test/invoice/CTRCONTRACTS024759-4.tif,2,invoice,CTRCONTRACTS024759-4.tif,.tif,754,1000
test/specification/2031294513.tif,5,specification,2031294513.tif,.tif,778,1000
test/invoice/93416592.tif,2,invoice,93416592.tif,.tif,754,1000
test/letter/656302.tif,3,letter,656302.tif,.tif,762,1000
test/letter/2044973534.tif,3,letter,2044973534.tif,.tif,782,1000
test/invoice/86087010_7011.tif,2,invoice,86087010_7011.tif,.tif,754,1000
test/form/87014817_87014818.tif,1,form,87014817_87014818.tif,.tif,768,1000
test/specification/2057478396_2057478405.tif,5,specification,2057478396_2057478405.tif,.tif,788,1000
test/form/2501217539.tif,1,form,2501217539.tif,.tif,717,1000
test/budget/0000090961.tif,0,budget,0000090961.tif,.tif,762,1000
test/memo/82875813.tif,4,memo,82875813.tif,.tif,777,1000
test/letter/60018559.tif,3,letter,60018559.tif,.tif,810,1000
